N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Book to here. The position is given as +=/= for white which Houdini agrees with.
2,c6,c7c6,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Book to here. The position is given as +=/= for white which Houdini agrees with.
3,d4,d2d4,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,Book to here. The position is given as +=/= for white which Houdini agrees with.
4,d5,d7d5,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,Book to here. The position is given as +=/= for white which Houdini agrees with.
5,Nc3,b1c3,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,Book to here. The position is given as +=/= for white which Houdini agrees with.
6,dxe4,d5e4,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,Book to here. The position is given as +=/= for white which Houdini agrees with.
7,Nxe4,c3e4,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,Book to here. The position is given as +=/= for white which Houdini agrees with.
8,Bf5,c8f5,rn1qkbnr/pp2pppp/2p5/5b2/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,Book to here. The position is given as +=/= for white which Houdini agrees with.
9,Ng3,e4g3,rn1qkbnr/pp2pppp/2p5/5b2/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5,Book to here. The position is given as +=/= for white which Houdini agrees with.
10,Bg6,f5g6,rn1qkbnr/pp2pppp/2p3b1/8/3P4/6N1/PPP2PPP/R1BQKBNR w KQkq - 3 6,Book to here. The position is given as +=/= for white which Houdini agrees with.
11,h4,h2h4,rn1qkbnr/pp2pppp/2p3b1/8/3P3P/6N1/PPP2PP1/R1BQKBNR b KQkq - 0 6,Book to here. The position is given as +=/= for white which Houdini agrees with.
12,h6,h7h6,rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/6N1/PPP2PP1/R1BQKBNR w KQkq - 0 7,Book to here. The position is given as +=/= for white which Houdini agrees with.
13,Nf3,g1f3,rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R b KQkq - 1 7,Book to here. The position is given as +=/= for white which Houdini agrees with.
14,Nd7,b8d7,r2qkbnr/pp1nppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R w KQkq - 2 8,Book to here. The position is given as +=/= for white which Houdini agrees with.
15,h5,h4h5,r2qkbnr/pp1nppp1/2p3bp/7P/3P4/5NN1/PPP2PP1/R1BQKB1R b KQkq - 0 8,Book to here. The position is given as +=/= for white which Houdini agrees with.
16,Bh7,g6h7,r2qkbnr/pp1npppb/2p4p/7P/3P4/5NN1/PPP2PP1/R1BQKB1R w KQkq - 1 9,Book to here. The position is given as +=/= for white which Houdini agrees with.
17,Bd3,f1d3,r2qkbnr/pp1npppb/2p4p/7P/3P4/3B1NN1/PPP2PP1/R1BQK2R b KQkq - 2 9,Book to here. The position is given as +=/= for white which Houdini agrees with.
18,Bxd3,h7d3,r2qkbnr/pp1nppp1/2p4p/7P/3P4/3b1NN1/PPP2PP1/R1BQK2R w KQkq - 0 10,Book to here. The position is given as +=/= for white which Houdini agrees with.
19,Qxd3,d1d3,r2qkbnr/pp1nppp1/2p4p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R b KQkq - 0 10,Book to here. The position is given as +=/= for white which Houdini agrees with.
20,e6,e7e6,r2qkbnr/pp1n1pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq - 0 11,Book to here. The position is given as +=/= for white which Houdini agrees with.
21,Bf4,c1f4,r2qkbnr/pp1n1pp1/2p1p2p/7P/3P1B2/3Q1NN1/PPP2PP1/R3K2R b KQkq - 1 11,Book to here. The position is given as +=/= for white which Houdini agrees with.
22,Qa5+,d8a5,r3kbnr/pp1n1pp1/2p1p2p/q6P/3P1B2/3Q1NN1/PPP2PP1/R3K2R w KQkq - 2 12,Book to here. The position is given as +=/= for white which Houdini agrees with.
23,Bd2,f4d2,r3kbnr/pp1n1pp1/2p1p2p/q6P/3P4/3Q1NN1/PPPB1PP1/R3K2R b KQkq - 3 12,Book to here. The position is given as +=/= for white which Houdini agrees with.
24,Bb4,f8b4,r3k1nr/pp1n1pp1/2p1p2p/q6P/1b1P4/3Q1NN1/PPPB1PP1/R3K2R w KQkq - 4 13,Book to here. The position is given as +=/= for white which Houdini agrees with.
25,c3,c2c3,r3k1nr/pp1n1pp1/2p1p2p/q6P/1b1P4/2PQ1NN1/PP1B1PP1/R3K2R b KQkq - 0 13,Book to here. The position is given as +=/= for white which Houdini agrees with.
